"Order ID "," Order Item ID "," Order YearMonth "," Order Year "," Order Month "," Order Day ","Order Time","Order Quantity","Product Department","Product Category","Product Name"," Customer ID ","Customer Market","Customer Region","Customer Country","Warehouse Country","Shipment Year","Shipment Month","Shipment Day","Shipment Mode"," Shipment Days - Scheduled "," Gross Sales "," Discount % "," Profit "
11846,29622,201506,2015,6,22,"21:49",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9466,"Europe","Southern Europe","Italy","USA",2015,6,24,"Standard Class",4,300,"0.02",150
19661,49155,201510,2015,10,14,"23:46",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",362,"Europe","Northern Europe","United Kingdom","USA",2015,10,16,"Standard Class",4,300,"0.2",150
21963,54933,201511,2015,11,17,"14:16",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3617,"Pacific Asia","Oceania","Australia","USA",2015,11,21,"Standard Class",4,300,"0.25",150
23938,59923,201512,2015,12,16,"10:11",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3502,"Pacific Asia","Southeast Asia","Malaysia","USA",2015,12,20,"Standard Class",4,300,"0.04",150
25925,64895,201601,2016,1,14,"10:19",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",505,"Pacific Asia","Oceania","Australia","USA",2016,1,20,"Standard Class",4,300,"0.16",150
29956,74918,201603,2016,3,13,"06:34",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11789,"Pacific Asia","Oceania","Australia","USA",2016,3,15,"Standard Class",4,300,"0.06",150
31856,79600,201604,2016,4,10,"00:13",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5168,"North America","West of USA","USA","USA",2016,4,12,"Standard Class",4,300,"  -  ",150
31866,79635,201604,2016,4,10,"03:43",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8452,"North America","West of USA","USA","USA",2016,4,12,"Standard Class",4,300,"0.15",150
33261,83095,201604,2016,4,30,"12:27",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",57,"North America","US Center","USA","USA",2016,5,2,"Standard Class",4,300,"0.09",150
35883,89613,201606,2016,6,7,"19:03",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5725,"North America","West of USA","USA","USA",2016,6,11,"Standard Class",4,300,"0.15",150
35883,89615,201606,2016,6,7,"19:03",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5725,"North America","West of USA","USA","USA",2016,6,11,"Standard Class",4,300,"0.13",150
43286,108147,201609,2016,9,23,"20:39",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5194,"Africa","West Africa","Nigeria","USA",2016,9,25,"Standard Class",4,300,"0.02",150
43286,108146,201609,2016,9,23,"20:39",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5194,"Africa","West Africa","Nigeria","USA",2016,9,25,"Standard Class",4,300,"0.03",150
47376,118450,201611,2016,11,22,"13:34",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9944,"Africa","Southern Africa","South Africa","USA",2016,11,24,"Standard Class",4,300,"0.15",150
49341,123344,201612,2016,12,21,"05:59",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",40,"Europe","Eastern Europe","Russia","USA",2016,12,23,"Standard Class",4,300,"0.18",150
51381,128396,201701,2017,1,20,"00:42",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1008,"LATAM","Central America","Mexico","USA",2017,1,22,"Standard Class",4,300,"0.13",150
53266,133105,201702,2017,2,16,"13:06",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5181,"LATAM","Central America","Mexico","USA",2017,2,18,"Standard Class",4,300,"0.04",150
53266,133104,201702,2017,2,16,"13:06",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5181,"LATAM","Central America","Mexico","USA",2017,2,18,"Standard Class",4,300,"0.05",150
57071,142768,201704,2017,4,13,"02:09",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11012,"LATAM","Central America","Nicaragua","USA",2017,4,15,"Standard Class",4,300,"0.12",150
57576,144039,201704,2017,4,20,"11:05",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6110,"LATAM","South America","Brazil","USA",2017,4,22,"Standard Class",4,300,"0.2",150
59381,148662,201705,2017,5,16,"19:27",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2237,"LATAM","Central America","Panama","USA",2017,5,18,"Standard Class",4,300,"0.2",150
61938,154835,201706,2017,6,23,"03:17",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8993,"Europe","Western Europe","France","USA",2017,6,27,"Standard Class",4,300,"0.2",150
65351,163342,201708,2017,8,11,"23:00",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7698,"Europe","Northern Europe","United Kingdom","USA",2017,8,13,"Standard Class",4,300,"0.04",150
2185,5472,201502,2015,2,1,"21:09",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9078,"LATAM","Central America","Panama","USA",2015,2,7,"Second Class",2,300,"0.03",150
8753,21839,201505,2015,5,8,"18:12",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8664,"LATAM","South America","Brazil","USA",2015,5,12,"Second Class",2,300,"0.04",150
19075,47684,201510,2015,10,6,"10:28",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7099,"Europe","Northern Europe","United Kingdom","USA",2015,10,12,"Second Class",2,300,"0.02",150
33068,82663,201604,2016,4,27,"16:50",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5363,"North America","US Center","USA","USA",2016,5,1,"Second Class",2,300,"0.1",150
35633,88985,201606,2016,6,4,"03:28",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8756,"North America","West of USA","USA","USA",2016,6,4,"Same Day",3,300,"0.1",150
39628,98917,201608,2016,8,1,"11:06",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8747,"North America","East of USA","USA","USA",2016,8,5,"Second Class",2,300,"0.06",150
41278,103031,201608,2016,8,25,"13:10",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8939,"North America","East of USA","USA","USA",2016,8,29,"Second Class",2,300,"0.09",150
45625,114036,201610,2016,10,28,"00:07",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4650,"Pacific Asia","Central Asia","Kazakhstan","USA",2016,10,28,"Same Day",3,300,"0.15",150
45981,114915,201611,2016,11,2,"04:50",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5094,"Africa","West Africa","Togo","USA",2016,11,2,"Same Day",3,300,"0.2",150
47653,119148,201611,2016,11,26,"14:37",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11739,"Pacific Asia","West Asia","Turkey","USA",2016,11,30,"Second Class",2,300,"0.04",150
65223,163003,201708,2017,8,10,"02:10",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2375,"Europe","Northern Europe","Finland","USA",2017,8,14,"Second Class",2,300,"0.13",150
13975,34972,201507,2015,7,23,"23:42",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7145,"Europe","Northern Europe","United Kingdom","USA",2015,7,25,"First Class",1,300,"  -  ",150
25005,62653,201601,2016,1,1,"00:00",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7594,"Pacific Asia","Southeast Asia","Philippines","USA",2016,1,3,"First Class",1,300,"0.17",150
25531,63959,201601,2016,1,8,"16:17",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10427,"Pacific Asia","Oceania","Australia","USA",2016,1,10,"Second Class",2,300,"0.05",150
25936,64920,201601,2016,1,14,"14:11",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3057,"Pacific Asia","Southeast Asia","Thailand","USA",2016,1,16,"First Class",1,300,"0.1",150
29825,74633,201603,2016,3,11,"08:40",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2263,"Pacific Asia","Southeast Asia","Philippines","USA",2016,3,13,"First Class",1,300,"0.12",150
45256,113075,201610,2016,10,22,"14:50",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",791,"Pacific Asia","West Asia","Jordania","USA",2016,10,24,"First Class",1,300,"  -  ",150
49651,124115,201612,2016,12,25,"18:36",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3153,"Africa","North Africa","Egypt","USA",2016,12,27,"Second Class",2,300,"0.09",150
55215,138096,201703,2017,3,16,"23:55",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2015,"LATAM","Caribbean","Dominican�Republic","USA",2017,3,18,"First Class",1,300,"0.1",150
55571,138991,201703,2017,3,22,"04:38",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4743,"LATAM","South America","Brazil","USA",2017,3,24,"First Class",1,300,"0.1",150
57056,142729,201704,2017,4,12,"20:54",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",750,"LATAM","Central America","Nicaragua","USA",2017,4,14,"First Class",1,300,"0.16",150
57056,142728,201704,2017,4,12,"20:54",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",750,"LATAM","Central America","Nicaragua","USA",2017,4,14,"First Class",1,300,"0.17",150
57565,144000,201704,2017,4,20,"07:14",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5725,"LATAM","Central America","Nicaragua","USA",2017,4,22,"First Class",1,300,"0.01",150
65208,162969,201708,2017,8,9,"20:55",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6290,"Europe","Northern Europe","United Kingdom","USA",2017,8,11,"First Class",1,300,"0.17",150
9735,24316,201505,2015,5,23,"02:15",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6244,"LATAM","Central America","Mexico","USA",2015,5,29,"Standard Class",4,300,"0.05",150
11386,28473,201506,2015,6,16,"04:40",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4116,"Europe","Western Europe","France","USA",2015,6,18,"Standard Class",4,300,"0.07",150
13066,32686,201507,2015,7,10,"17:15",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8452,"Europe","Western Europe","France","USA",2015,7,12,"Standard Class",4,300,"0.15",150
17556,43900,201509,2015,9,14,"06:17",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4116,"Europe","Western Europe","Germany","USA",2015,9,16,"Standard Class",4,300,"0.16",150
21861,54666,201511,2015,11,16,"02:31",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8223,"Pacific Asia","Eastern Asia","China","USA",2015,11,18,"Standard Class",4,300,"0.01",150
27543,68940,201602,2016,2,7,"01:11",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5532,"Pacific Asia","Eastern Asia","China","USA",2016,2,11,"Standard Class",4,300,"0.15",150
35003,87438,201605,2016,5,25,"22:45",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7048,"North America","US Center","USA","USA",2016,5,29,"Standard Class",4,300,"0.09",150
41518,103632,201608,2016,8,29,"01:15",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2581,"Africa","North Africa","Egypt","USA",2016,9,2,"Standard Class",4,300,"0.01",150
41518,103635,201608,2016,8,29,"01:15",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2581,"Africa","North Africa","Egypt","USA",2016,9,2,"Standard Class",4,300,"  -  ",150
43926,109725,201610,2016,10,3,"04:53",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5672,"Pacific Asia","West Asia","UAE","USA",2016,10,5,"Standard Class",4,300,"0.1",150
63028,157591,201707,2017,7,9,"01:09",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10981,"Europe","Northern Europe","United Kingdom","USA",2017,7,13,"Standard Class",4,300,"0.13",150
338,842,201501,2015,1,5,"22:03",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4666,"LATAM","South America","Argentina","Puerto Rico",2015,1,9,"Standard Class",4,300,"0.16",150
7393,18508,201504,2015,4,18,"21:44",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11000,"LATAM","Central America","Honduras","USA",2015,4,22,"Standard Class",4,300,"0.01",150
11591,28969,201506,2015,6,19,"04:29",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7672,"Europe","Southern Europe","Italy","USA",2015,6,21,"Standard Class",4,300,"0.03",150
13056,32660,201507,2015,7,10,"13:44",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3195,"Europe","Northern Europe","United Kingdom","USA",2015,7,12,"Standard Class",4,300,"0.16",150
13623,34127,201507,2015,7,18,"20:23",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5311,"Europe","Northern Europe","Norway","USA",2015,7,22,"Standard Class",4,300,"0.07",150
13656,34224,201507,2015,7,19,"07:57",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1986,"Europe","Northern Europe","United Kingdom","USA",2015,7,21,"Standard Class",4,300,"0.04",150
19256,48130,201510,2015,10,9,"01:53",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5311,"Europe","Northern Europe","United Kingdom","USA",2015,10,11,"Standard Class",4,300,"0.25",150
21926,54846,201511,2015,11,17,"01:18",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6303,"Pacific Asia","South Asia","India","USA",2015,11,19,"Standard Class",4,300,"0.06",150
33943,84708,201605,2016,5,10,"11:23",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1169,"North America","US Center","USA","USA",2016,5,14,"Standard Class",4,300,"0.06",150
49681,124190,201612,2016,12,26,"05:07",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8557,"Africa","East Africa","Zambia","USA",2016,12,28,"Standard Class",4,300,"0.06",150
61351,153482,201706,2017,6,14,"13:38",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6386,"LATAM","South America","Brazil","USA",2017,6,16,"Standard Class",4,300,"0.18",150
65995,164931,201708,2017,8,21,"08:38",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6305,"Europe","Western Europe","Germany","USA",2017,8,27,"Standard Class",4,300,"0.03",150
458,1123,201501,2015,1,7,"16:06",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5358,"LATAM","South America","Colombia","USA",2015,1,11,"Standard Class",4,300,"0.06",150
4535,11357,201503,2015,3,8,"04:27",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10589,"LATAM","Central America","El Salvador","USA",2015,3,14,"Standard Class",4,300,"0.06",150
4993,12504,201503,2015,3,14,"20:55",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11720,"LATAM","South America","Brazil","USA",2015,3,18,"Standard Class",4,300,"0.03",150
4993,12505,201503,2015,3,14,"20:55",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11720,"LATAM","South America","Brazil","USA",2015,3,18,"Standard Class",4,300,"0.02",150
6926,17342,201504,2015,4,12,"02:08",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1543,"LATAM","Central America","El Salvador","USA",2015,4,14,"Standard Class",4,300,"0.09",150
9793,24450,201505,2015,5,23,"22:34",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9809,"LATAM","Central America","Honduras","USA",2015,5,27,"Standard Class",4,300,"0.15",150
17211,43054,201509,2015,9,9,"05:25",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1595,"Europe","Northern Europe","United Kingdom","USA",2015,9,11,"Standard Class",4,300,"0.16",150
17836,44565,201509,2015,9,18,"08:23",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4282,"Europe","Northern Europe","United Kingdom","USA",2015,9,20,"Standard Class",4,300,"0.15",150
25008,62663,201601,2016,1,1,"01:03",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10672,"Pacific Asia","Southeast Asia","Philippines","USA",2016,1,5,"Standard Class",4,300,"0.13",150
25008,62664,201601,2016,1,1,"01:03",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10672,"Pacific Asia","Southeast Asia","Philippines","USA",2016,1,5,"Standard Class",4,300,"0.12",150
25008,62661,201601,2016,1,1,"01:03",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10672,"Pacific Asia","Southeast Asia","Philippines","USA",2016,1,5,"Standard Class",4,300,"0.15",150
31801,79467,201604,2016,4,9,"04:57",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11880,"North America","West of USA","USA","USA",2016,4,11,"Standard Class",4,300,"0.12",150
33621,83927,201605,2016,5,5,"18:35",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4941,"North America","South of  USA","USA","USA",2016,5,7,"Standard Class",4,300,"0.12",150
33621,83928,201605,2016,5,5,"18:35",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4941,"North America","South of  USA","USA","USA",2016,5,7,"Standard Class",4,300,"0.1",150
43228,107990,201609,2016,9,23,"00:20",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4960,"Africa","Southern Africa","South Africa","USA",2016,9,27,"Standard Class",4,300,"0.03",150
43228,107991,201609,2016,9,23,"00:20",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4960,"Africa","Southern Africa","South Africa","USA",2016,9,27,"Standard Class",4,300,"0.02",150
47578,118945,201611,2016,11,25,"12:20",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3938,"Africa","West Africa","Nigeria","USA",2016,11,29,"Standard Class",4,300,"0.02",150
51285,128160,201701,2017,1,18,"15:04",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5719,"Europe","Eastern Europe","Hungary","USA",2017,1,24,"Standard Class",4,300,"  -  ",150
55076,137739,201703,2017,3,14,"23:13",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3694,"LATAM","Central America","Honduras","USA",2017,3,16,"Standard Class",4,300,"0.2",150
55076,137738,201703,2017,3,14,"23:13",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3694,"LATAM","Central America","Honduras","USA",2017,3,16,"Standard Class",4,300,"0.25",150
63225,158078,201707,2017,7,11,"22:11",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",12366,"Europe","Western Europe","France","USA",2017,7,17,"Standard Class",4,300,"0.13",150
63256,158147,201707,2017,7,12,"09:02",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3902,"Europe","Northern Europe","United Kingdom","USA",2017,7,14,"Standard Class",4,300,"  -  ",150
65228,163009,201708,2017,8,10,"03:55",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9847,"Europe","Southern Europe","Italy","USA",2017,8,14,"Standard Class",4,300,"0.1",150
67323,168273,201709,2017,9,9,"17:53",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3694,"Europe","Western Europe","France","USA",2017,9,13,"Standard Class",4,300,"0.07",150
4335,10860,201706,2017,6,7,"17:19",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1043,"LATAM","Central America","Mexico","USA",2017,6,10,"Standard Class",4,200,"0.05",100
17285,43212,201505,2015,5,30,"20:17",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",5046,"Europe","Western Europe","Germany","USA",2015,6,1,"Standard Class",4,200,"0.03",100
31213,77997,201509,2015,9,10,"07:21",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",4002,"Pacific Asia","Oceania","Australia","USA",2015,9,16,"Standard Class",4,200,"0.15",100
31263,78132,201509,2015,9,13,"03:40",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",2787,"Pacific Asia","Oceania","New zealand","USA",2015,9,19,"Standard Class",4,200,"0.2",100
33261,83098,201509,2015,9,29,"07:30",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",57,"North America","US Center","USA","USA",2015,10,2,"Standard Class",4,200,"0.12",100
37088,92538,201510,2015,10,28,"13:35",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",9964,"North America","West of USA","USA","USA",2015,10,30,"Standard Class",4,200,"0.02",100
37088,92539,201511,2015,11,2,"06:45",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",9964,"North America","West of USA","USA","USA",2015,11,7,"Standard Class",4,200,"0.01",100
41826,104413,201601,2016,1,20,"04:01",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",2389,"Africa","Southern Africa","South Africa","USA",2016,1,24,"Standard Class",4,200,"0.01",100
47376,118446,201603,2016,3,30,"23:11",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",9944,"Africa","Southern Africa","South Africa","USA",2016,4,3,"Standard Class",4,200,"0.07",100
59388,148679,201606,2016,6,18,"06:57",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",9131,"LATAM","Central America","Mexico","USA",2016,6,21,"Standard Class",4,200,"0.1",100
61576,153969,201607,2016,7,4,"14:59",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",838,"LATAM","South America","Brazil","USA",2016,7,6,"Standard Class",4,200,"0.04",100
4333,10851,201608,2016,8,23,"17:22",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",9209,"LATAM","Central America","El Salvador","USA",2016,8,27,"Standard Class",4,200,"0.06",100
9355,23339,201609,2016,9,4,"19:48",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",2504,"LATAM","Central America","Mexico","USA",2016,9,7,"Standard Class",4,200,"0.12",100
19661,49154,201609,2016,9,24,"12:46",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",362,"Europe","Northern Europe","United Kingdom","USA",2016,9,27,"Standard Class",4,200,"0.02",100
35366,88341,201701,2017,1,5,"01:56",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",9605,"North America","US Center","USA","Puerto Rico",2017,1,8,"Standard Class",4,200,"0.04",100
43886,109606,201704,2017,4,12,"18:48",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",3074,"Africa","West Africa","Nigeria","USA",2017,4,18,"Standard Class",4,200,"0.07",100
53223,132993,201706,2017,6,23,"03:17",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",4686,"LATAM","South America","Bolivia","USA",2017,6,27,"Standard Class",4,200,"0.1",100
57071,142764,201706,2017,6,27,"13:26",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",11012,"LATAM","Central America","Nicaragua","USA",2017,6,29,"Standard Class",4,200,"0.04",100
57071,142767,201707,2017,7,1,"12:44",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",11012,"LATAM","Central America","Nicaragua","USA",2017,7,5,"Standard Class",4,200,"0.03",100
61938,154837,201707,2017,7,23,"11:18",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",8993,"Europe","Western Europe","France","USA",2017,7,25,"Standard Class",4,200,"0.07",100
8508,21243,201510,2015,10,26,"18:09",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1475,"LATAM","South America","Brazil","USA",2015,10,29,"Second Class",2,200,"0.06",100
8508,21244,201510,2015,10,28,"04:08",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1475,"LATAM","South America","Brazil","USA",2015,11,2,"Second Class",2,200,"0.05",100
13346,33416,201512,2015,12,7,"11:47",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",7059,"Europe","Northern Europe","United Kingdom","USA",2015,12,9,"Same Day",3,200,"0.15",100
21045,52612,201512,2015,12,31,"21:54",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",12058,"Pacific Asia","Eastern Asia","Japan","USA",2016,1,5,"Same Day",3,200,"0.1",100
31698,79208,201605,2016,5,27,"14:41",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",6693,"North America","US Center","USA","USA",2016,5,30,"Second Class",2,200,"0.17",100
41085,102571,201611,2016,11,26,"16:43",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1403,"North America","US Center","USA","USA",2016,12,1,"Same Day",3,200,"0.25",100
41085,102573,201611,2016,11,28,"13:54",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1403,"North America","US Center","USA","USA",2016,12,2,"Same Day",3,200,"0.2",100
43335,108262,201611,2016,11,28,"14:36",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",878,"Europe","Eastern Europe","Ukraine","USA",2016,12,4,"Second Class",2,200,"0.16",100
57983,145076,201708,2017,8,9,"00:14",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",3664,"LATAM","Central America","El Salvador","USA",2017,8,14,"Second Class",2,200,"0.02",100
57983,145074,201708,2017,8,16,"04:57",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",3664,"LATAM","Central America","El Salvador","USA",2017,8,19,"Second Class",2,200,"0.03",100
59528,148991,201709,2017,9,6,"22:37",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",7178,"LATAM","Central America","Honduras","USA",2017,9,8,"Second Class",2,200,"0.16",100
59528,148990,201709,2017,9,7,"17:53",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",7178,"LATAM","Central America","Honduras","USA",2017,9,9,"Second Class",2,200,"0.17",100
758,1866,201502,2015,2,11,"05:01",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1244,"LATAM","South America","Argentina","USA",2015,2,13,"First Class",1,200,"0.03",100
17588,43973,201509,2015,9,14,"17:30",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",11508,"Europe","Western Europe","Austria","USA",2015,9,16,"First Class",1,200,"0.06",100
23058,57734,201512,2015,12,2,"02:09",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1615,"Pacific Asia","Southeast Asia","Singapore","USA",2015,12,4,"First Class",1,200,"0.06",100
23326,58397,201512,2015,12,3,"13:53",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",10584,"Pacific Asia","South Asia","India","USA",2015,12,5,"Second Class",2,200,"0.05",100
